branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	89.8/84	28	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_36692,Dmel__GeneID_36693,Dmel__GeneID_37732,Hsap__GeneID_3674,Hsap__GeneID_3676,Hsap__GeneID_3678,Hsap__GeneID_3680,Hsap__GeneID_3685,Hsap__GeneID_8516,Mmus__GeneID_104099,Mmus__GeneID_16399,Mmus__GeneID_16401,Mmus__GeneID_16402,Mmus__GeneID_16410,Mmus__GeneID_241226,Shae__MS3_00009872,Sjap__EWB00_002919,Sman__Smp_126140,Xlae__GeneID_100191022,Xlae__GeneID_108701397,Xlae__GeneID_108718824,Xlae__GeneID_108719000,Xlae__GeneID_108719885,Xlae__GeneID_394366,Xlae__GeneID_397839,Xlae__GeneID_397842,Xlae__GeneID_397997,Xlae__GeneID_495051	75		unrooted split; no ancestry or duplication timing assigned
B0003	81.5/78	13	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_36692,Dmel__GeneID_36693,Dmel__GeneID_37732,Hsap__GeneID_3676,Hsap__GeneID_3680,Mmus__GeneID_104099,Mmus__GeneID_16401,Shae__MS3_00009872,Sjap__EWB00_002919,Sman__Smp_126140,Xlae__GeneID_108701397,Xlae__GeneID_108719000,Xlae__GeneID_397839	30		unrooted split; no ancestry or duplication timing assigned
B0004	97/97	10	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_36692,Dmel__GeneID_36693,Dmel__GeneID_37732,Hsap__GeneID_3676,Hsap__GeneID_3680,Mmus__GeneID_104099,Mmus__GeneID_16401,Xlae__GeneID_108701397,Xlae__GeneID_108719000,Xlae__GeneID_397839	0		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	3	Dmel	Dmel__GeneID_36692,Dmel__GeneID_36693,Dmel__GeneID_37732	0		unrooted split; no ancestry or duplication timing assigned
B0006	98.5/100	2	Dmel	Dmel__GeneID_36692,Dmel__GeneID_37732	0		unrooted split; no ancestry or duplication timing assigned
B0007	100/100	7	Hsap,Mmus,Xlae	Hsap__GeneID_3676,Hsap__GeneID_3680,Mmus__GeneID_104099,Mmus__GeneID_16401,Xlae__GeneID_108701397,Xlae__GeneID_108719000,Xlae__GeneID_397839	0		unrooted split; no ancestry or duplication timing assigned
B0008	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_3676,Mmus__GeneID_16401,Xlae__GeneID_108701397,Xlae__GeneID_397839	0		unrooted split; no ancestry or duplication timing assigned
B0009	100/100	2	Hsap,Mmus	Hsap__GeneID_3676,Mmus__GeneID_16401	0		unrooted split; no ancestry or duplication timing assigned
B0010	100/100	2	Xlae	Xlae__GeneID_108701397,Xlae__GeneID_397839	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	3	Hsap,Mmus,Xlae	Hsap__GeneID_3680,Mmus__GeneID_104099,Xlae__GeneID_108719000	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	2	Hsap,Mmus	Hsap__GeneID_3680,Mmus__GeneID_104099	0		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	3	Shae,Sjap,Sman	Shae__MS3_00009872,Sjap__EWB00_002919,Sman__Smp_126140	0		unrooted split; no ancestry or duplication timing assigned
B0014	65.2/76	2	Sjap,Sman	Sjap__EWB00_002919,Sman__Smp_126140	0		unrooted split; no ancestry or duplication timing assigned
B0015	100/100	15	Hsap,Mmus,Xlae	Hsap__GeneID_3674,Hsap__GeneID_3678,Hsap__GeneID_3685,Hsap__GeneID_8516,Mmus__GeneID_16399,Mmus__GeneID_16402,Mmus__GeneID_16410,Mmus__GeneID_241226,Xlae__GeneID_100191022,Xlae__GeneID_108718824,Xlae__GeneID_108719885,Xlae__GeneID_394366,Xlae__GeneID_397842,Xlae__GeneID_397997,Xlae__GeneID_495051	0		unrooted split; no ancestry or duplication timing assigned
B0016	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_3674,Mmus__GeneID_16399,Xlae__GeneID_100191022,Xlae__GeneID_495051	0		unrooted split; no ancestry or duplication timing assigned
B0017	100/100	2	Hsap,Mmus	Hsap__GeneID_3674,Mmus__GeneID_16399	0		unrooted split; no ancestry or duplication timing assigned
B0018	100/100	2	Xlae	Xlae__GeneID_100191022,Xlae__GeneID_495051	0		unrooted split; no ancestry or duplication timing assigned
B0019	85.2/74	11	Hsap,Mmus,Xlae	Hsap__GeneID_3678,Hsap__GeneID_3685,Hsap__GeneID_8516,Mmus__GeneID_16402,Mmus__GeneID_16410,Mmus__GeneID_241226,Xlae__GeneID_108718824,Xlae__GeneID_108719885,Xlae__GeneID_394366,Xlae__GeneID_397842,Xlae__GeneID_397997	0		unrooted split; no ancestry or duplication timing assigned
B0020	82.5/73	7	Hsap,Mmus,Xlae	Hsap__GeneID_3678,Hsap__GeneID_3685,Mmus__GeneID_16402,Mmus__GeneID_16410,Xlae__GeneID_394366,Xlae__GeneID_397842,Xlae__GeneID_397997	0		unrooted split; no ancestry or duplication timing assigned
