branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	0/25	12	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_43673,Hsap__GeneID_102800317,Hsap__GeneID_1454,Mmus__GeneID_104318,Mmus__GeneID_27373,Shae__MS3_00008614,Sjap__EWB00_009287,Sman__Smp_169950,Xlae__GeneID_108701007,Xlae__GeneID_108715790,Xlae__GeneID_380361,Xlae__GeneID_399381	27		unrooted split; no ancestry or duplication timing assigned
B0003	95.3/55	11	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_43673,Hsap__GeneID_102800317,Hsap__GeneID_1454,Mmus__GeneID_27373,Shae__MS3_00008614,Sjap__EWB00_009287,Sman__Smp_169950,Xlae__GeneID_108701007,Xlae__GeneID_108715790,Xlae__GeneID_380361,Xlae__GeneID_399381	24		unrooted split; no ancestry or duplication timing assigned
B0004	70.2/42	10	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_43673,Hsap__GeneID_102800317,Hsap__GeneID_1454,Mmus__GeneID_27373,Shae__MS3_00008614,Sjap__EWB00_009287,Sman__Smp_169950,Xlae__GeneID_108701007,Xlae__GeneID_108715790,Xlae__GeneID_399381	21		unrooted split; no ancestry or duplication timing assigned
B0005	92/59	9	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_43673,Hsap__GeneID_102800317,Hsap__GeneID_1454,Mmus__GeneID_27373,Shae__MS3_00008614,Sjap__EWB00_009287,Sman__Smp_169950,Xlae__GeneID_108715790,Xlae__GeneID_399381	18		unrooted split; no ancestry or duplication timing assigned
B0006	47.7/48	4	Dmel,Shae,Sjap,Sman	Dmel__GeneID_43673,Shae__MS3_00008614,Sjap__EWB00_009287,Sman__Smp_169950	3		unrooted split; no ancestry or duplication timing assigned
B0007	100/100	3	Shae,Sjap,Sman	Shae__MS3_00008614,Sjap__EWB00_009287,Sman__Smp_169950	0		unrooted split; no ancestry or duplication timing assigned
B0008	95.8/100	2	Shae,Sman	Shae__MS3_00008614,Sman__Smp_169950	0		unrooted split; no ancestry or duplication timing assigned
B0009	54.2/42	5	Hsap,Mmus,Xlae	Hsap__GeneID_102800317,Hsap__GeneID_1454,Mmus__GeneID_27373,Xlae__GeneID_108715790,Xlae__GeneID_399381	0		unrooted split; no ancestry or duplication timing assigned
B0010	97.5/98	4	Hsap,Xlae	Hsap__GeneID_102800317,Hsap__GeneID_1454,Xlae__GeneID_108715790,Xlae__GeneID_399381	0		unrooted split; no ancestry or duplication timing assigned
B0011	81.7/100	2	Hsap	Hsap__GeneID_102800317,Hsap__GeneID_1454	0		unrooted split; no ancestry or duplication timing assigned
B0012	83.2/100	2	Xlae	Xlae__GeneID_108715790,Xlae__GeneID_399381	0		unrooted split; no ancestry or duplication timing assigned
