branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	84.3/90	58	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_43803,Hsap__GeneID_1969,Hsap__GeneID_2041,Hsap__GeneID_2042,Hsap__GeneID_2043,Hsap__GeneID_2044,Hsap__GeneID_2045,Hsap__GeneID_2046,Hsap__GeneID_2047,Hsap__GeneID_2048,Hsap__GeneID_2049,Hsap__GeneID_2050,Hsap__GeneID_2051,Hsap__GeneID_284656,Hsap__GeneID_285220,Mmus__GeneID_13835,Mmus__GeneID_13836,Mmus__GeneID_13837,Mmus__GeneID_13838,Mmus__GeneID_13839,Mmus__GeneID_13840,Mmus__GeneID_13841,Mmus__GeneID_13842,Mmus__GeneID_13844,Mmus__GeneID_13845,Mmus__GeneID_13846,Mmus__GeneID_13848,Mmus__GeneID_230735,Mmus__GeneID_270190,Xlae__GeneID_100191023,Xlae__GeneID_100191024,Xlae__GeneID_108695684,Xlae__GeneID_108697272,Xlae__GeneID_108697840,Xlae__GeneID_108704562,Xlae__GeneID_108705066,Xlae__GeneID_108707429,Xlae__GeneID_108707501,Xlae__GeneID_108707897,Xlae__GeneID_108708233,Xlae__GeneID_108708862,Xlae__GeneID_108709206,Xlae__GeneID_108709572,Xlae__GeneID_108711356,Xlae__GeneID_108716868,Xlae__GeneID_108717147,Xlae__GeneID_108717159,Xlae__GeneID_108717965,Xlae__GeneID_108718198,Xlae__GeneID_108718221,Xlae__GeneID_121401677,Xlae__GeneID_378530,Xlae__GeneID_379148,Xlae__GeneID_394370,Xlae__GeneID_398362,Xlae__GeneID_734241,Xlae__GeneID_779062,Xlae__GeneID_779117	0		unrooted split; no ancestry or duplication timing assigned
B0003	99.3/99	57	Hsap,Mmus,Xlae	Hsap__GeneID_1969,Hsap__GeneID_2041,Hsap__GeneID_2042,Hsap__GeneID_2043,Hsap__GeneID_2044,Hsap__GeneID_2045,Hsap__GeneID_2046,Hsap__GeneID_2047,Hsap__GeneID_2048,Hsap__GeneID_2049,Hsap__GeneID_2050,Hsap__GeneID_2051,Hsap__GeneID_284656,Hsap__GeneID_285220,Mmus__GeneID_13835,Mmus__GeneID_13836,Mmus__GeneID_13837,Mmus__GeneID_13838,Mmus__GeneID_13839,Mmus__GeneID_13840,Mmus__GeneID_13841,Mmus__GeneID_13842,Mmus__GeneID_13844,Mmus__GeneID_13845,Mmus__GeneID_13846,Mmus__GeneID_13848,Mmus__GeneID_230735,Mmus__GeneID_270190,Xlae__GeneID_100191023,Xlae__GeneID_100191024,Xlae__GeneID_108695684,Xlae__GeneID_108697272,Xlae__GeneID_108697840,Xlae__GeneID_108704562,Xlae__GeneID_108705066,Xlae__GeneID_108707429,Xlae__GeneID_108707501,Xlae__GeneID_108707897,Xlae__GeneID_108708233,Xlae__GeneID_108708862,Xlae__GeneID_108709206,Xlae__GeneID_108709572,Xlae__GeneID_108711356,Xlae__GeneID_108716868,Xlae__GeneID_108717147,Xlae__GeneID_108717159,Xlae__GeneID_108717965,Xlae__GeneID_108718198,Xlae__GeneID_108718221,Xlae__GeneID_121401677,Xlae__GeneID_378530,Xlae__GeneID_379148,Xlae__GeneID_394370,Xlae__GeneID_398362,Xlae__GeneID_734241,Xlae__GeneID_779062,Xlae__GeneID_779117	0		unrooted split; no ancestry or duplication timing assigned
B0004	92.1/90	37	Hsap,Mmus,Xlae	Hsap__GeneID_1969,Hsap__GeneID_2041,Hsap__GeneID_2042,Hsap__GeneID_2043,Hsap__GeneID_2044,Hsap__GeneID_2045,Hsap__GeneID_2046,Hsap__GeneID_284656,Hsap__GeneID_285220,Mmus__GeneID_13835,Mmus__GeneID_13836,Mmus__GeneID_13837,Mmus__GeneID_13838,Mmus__GeneID_13839,Mmus__GeneID_13840,Mmus__GeneID_13841,Mmus__GeneID_13842,Mmus__GeneID_230735,Xlae__GeneID_100191024,Xlae__GeneID_108697840,Xlae__GeneID_108704562,Xlae__GeneID_108707429,Xlae__GeneID_108707501,Xlae__GeneID_108707897,Xlae__GeneID_108708233,Xlae__GeneID_108708862,Xlae__GeneID_108709206,Xlae__GeneID_108709572,Xlae__GeneID_108711356,Xlae__GeneID_108716868,Xlae__GeneID_108717159,Xlae__GeneID_108717965,Xlae__GeneID_108718221,Xlae__GeneID_378530,Xlae__GeneID_379148,Xlae__GeneID_394370,Xlae__GeneID_779062	0		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	6	Hsap,Mmus,Xlae	Hsap__GeneID_1969,Hsap__GeneID_2041,Mmus__GeneID_13835,Mmus__GeneID_13836,Xlae__GeneID_100191024,Xlae__GeneID_394370	0		unrooted split; no ancestry or duplication timing assigned
B0006	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1969,Mmus__GeneID_13836,Xlae__GeneID_100191024,Xlae__GeneID_394370	0		unrooted split; no ancestry or duplication timing assigned
B0007	98.5/100	2	Hsap,Mmus	Hsap__GeneID_1969,Mmus__GeneID_13836	0		unrooted split; no ancestry or duplication timing assigned
B0008	100/100	2	Xlae	Xlae__GeneID_100191024,Xlae__GeneID_394370	0		unrooted split; no ancestry or duplication timing assigned
B0009	100/100	2	Hsap,Mmus	Hsap__GeneID_2041,Mmus__GeneID_13835	0		unrooted split; no ancestry or duplication timing assigned
B0010	92.5/90	31	Hsap,Mmus,Xlae	Hsap__GeneID_2042,Hsap__GeneID_2043,Hsap__GeneID_2044,Hsap__GeneID_2045,Hsap__GeneID_2046,Hsap__GeneID_284656,Hsap__GeneID_285220,Mmus__GeneID_13837,Mmus__GeneID_13838,Mmus__GeneID_13839,Mmus__GeneID_13840,Mmus__GeneID_13841,Mmus__GeneID_13842,Mmus__GeneID_230735,Xlae__GeneID_108697840,Xlae__GeneID_108704562,Xlae__GeneID_108707429,Xlae__GeneID_108707501,Xlae__GeneID_108707897,Xlae__GeneID_108708233,Xlae__GeneID_108708862,Xlae__GeneID_108709206,Xlae__GeneID_108709572,Xlae__GeneID_108711356,Xlae__GeneID_108716868,Xlae__GeneID_108717159,Xlae__GeneID_108717965,Xlae__GeneID_108718221,Xlae__GeneID_378530,Xlae__GeneID_379148,Xlae__GeneID_779062	0		unrooted split; no ancestry or duplication timing assigned
B0011	96.3/85	25	Hsap,Mmus,Xlae	Hsap__GeneID_2042,Hsap__GeneID_2044,Hsap__GeneID_2045,Hsap__GeneID_2046,Hsap__GeneID_284656,Hsap__GeneID_285220,Mmus__GeneID_13837,Mmus__GeneID_13839,Mmus__GeneID_13840,Mmus__GeneID_13841,Mmus__GeneID_13842,Mmus__GeneID_230735,Xlae__GeneID_108697840,Xlae__GeneID_108704562,Xlae__GeneID_108707429,Xlae__GeneID_108707501,Xlae__GeneID_108707897,Xlae__GeneID_108708233,Xlae__GeneID_108708862,Xlae__GeneID_108709206,Xlae__GeneID_108709572,Xlae__GeneID_108711356,Xlae__GeneID_108716868,Xlae__GeneID_108717965,Xlae__GeneID_378530	0		unrooted split; no ancestry or duplication timing assigned
