branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	81.3/82	11	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_40517,Hsap__GeneID_1495,Hsap__GeneID_1496,Hsap__GeneID_29119,Mmus__GeneID_12385,Mmus__GeneID_12386,Mmus__GeneID_216033,Xlae__GeneID_108706501,Xlae__GeneID_108710831,Xlae__GeneID_399303,Xlae__GeneID_444710	0		unrooted split; no ancestry or duplication timing assigned
B0003	100/97	10	Hsap,Mmus,Xlae	Hsap__GeneID_1495,Hsap__GeneID_1496,Hsap__GeneID_29119,Mmus__GeneID_12385,Mmus__GeneID_12386,Mmus__GeneID_216033,Xlae__GeneID_108706501,Xlae__GeneID_108710831,Xlae__GeneID_399303,Xlae__GeneID_444710	0		unrooted split; no ancestry or duplication timing assigned
B0004	86.2/84	8	Hsap,Mmus,Xlae	Hsap__GeneID_1495,Hsap__GeneID_1496,Mmus__GeneID_12385,Mmus__GeneID_12386,Xlae__GeneID_108706501,Xlae__GeneID_108710831,Xlae__GeneID_399303,Xlae__GeneID_444710	0		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1495,Mmus__GeneID_12385,Xlae__GeneID_108710831,Xlae__GeneID_399303	0		unrooted split; no ancestry or duplication timing assigned
B0006	98.4/100	2	Hsap,Mmus	Hsap__GeneID_1495,Mmus__GeneID_12385	0		unrooted split; no ancestry or duplication timing assigned
B0007	98.9/100	2	Xlae	Xlae__GeneID_108710831,Xlae__GeneID_399303	0		unrooted split; no ancestry or duplication timing assigned
B0008	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1496,Mmus__GeneID_12386,Xlae__GeneID_108706501,Xlae__GeneID_444710	0		unrooted split; no ancestry or duplication timing assigned
B0009	76.3/100	2	Hsap,Mmus	Hsap__GeneID_1496,Mmus__GeneID_12386	0		unrooted split; no ancestry or duplication timing assigned
B0010	96.2/100	2	Xlae	Xlae__GeneID_108706501,Xlae__GeneID_444710	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	2	Hsap,Mmus	Hsap__GeneID_29119,Mmus__GeneID_216033	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	3	Shae,Sjap,Sman	Shae__MS3_00007343,Sjap__EWB00_001225,Sman__Smp_130900	0		unrooted split; no ancestry or duplication timing assigned
B0013	96.6/100	2	Shae,Sman	Shae__MS3_00007343,Sman__Smp_130900	0		unrooted split; no ancestry or duplication timing assigned
