branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	81.7/72	8	Dmel,Shae,Sjap,Sman	Dmel__GeneID_32398,Dmel__GeneID_32400,Shae__MS3_00003962,Shae__MS3_00004070,Sjap__EWB00_002313,Sjap__EWB00_003107,Sman__Smp_146840,Sman__Smp_151310	12		unrooted split; no ancestry or duplication timing assigned
B0003	86.1/84	2	Dmel	Dmel__GeneID_32398,Dmel__GeneID_32400	0		unrooted split; no ancestry or duplication timing assigned
B0004	100/100	6	Shae,Sjap,Sman	Shae__MS3_00003962,Shae__MS3_00004070,Sjap__EWB00_002313,Sjap__EWB00_003107,Sman__Smp_146840,Sman__Smp_151310	0		unrooted split; no ancestry or duplication timing assigned
B0005	99.8/100	3	Shae,Sjap,Sman	Shae__MS3_00003962,Sjap__EWB00_002313,Sman__Smp_146840	0		unrooted split; no ancestry or duplication timing assigned
B0006	89.2/92	2	Shae,Sman	Shae__MS3_00003962,Sman__Smp_146840	0		unrooted split; no ancestry or duplication timing assigned
B0007	100/100	3	Shae,Sjap,Sman	Shae__MS3_00004070,Sjap__EWB00_003107,Sman__Smp_151310	0		unrooted split; no ancestry or duplication timing assigned
B0008	70.6/56	2	Shae,Sman	Shae__MS3_00004070,Sman__Smp_151310	0		unrooted split; no ancestry or duplication timing assigned
B0009	99.9/82	10	Hsap,Mmus,Xlae	Hsap__GeneID_4917,Hsap__GeneID_9423,Mmus__GeneID_18208,Mmus__GeneID_18209,Xlae__GeneID_100127305,Xlae__GeneID_108697748,Xlae__GeneID_108701181,Xlae__GeneID_108701615,Xlae__GeneID_108703174,Xlae__GeneID_373694	0		unrooted split; no ancestry or duplication timing assigned
B0010	94.8/94	4	Hsap,Mmus,Xlae	Hsap__GeneID_4917,Mmus__GeneID_18209,Xlae__GeneID_108701615,Xlae__GeneID_108703174	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	2	Hsap,Mmus	Hsap__GeneID_4917,Mmus__GeneID_18209	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	2	Xlae	Xlae__GeneID_108701615,Xlae__GeneID_108703174	0		unrooted split; no ancestry or duplication timing assigned
B0013	87/72	6	Hsap,Mmus,Xlae	Hsap__GeneID_9423,Mmus__GeneID_18208,Xlae__GeneID_100127305,Xlae__GeneID_108697748,Xlae__GeneID_108701181,Xlae__GeneID_373694	0		unrooted split; no ancestry or duplication timing assigned
B0014	99.3/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_9423,Mmus__GeneID_18208,Xlae__GeneID_108701181,Xlae__GeneID_373694	0		unrooted split; no ancestry or duplication timing assigned
B0015	99.4/100	2	Hsap,Mmus	Hsap__GeneID_9423,Mmus__GeneID_18208	0		unrooted split; no ancestry or duplication timing assigned
B0016	99.1/100	2	Xlae	Xlae__GeneID_108701181,Xlae__GeneID_373694	0		unrooted split; no ancestry or duplication timing assigned
B0017	100/100	2	Xlae	Xlae__GeneID_100127305,Xlae__GeneID_108697748	0		unrooted split; no ancestry or duplication timing assigned
