branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	85.9/86	13	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_6790,Hsap__GeneID_6795,Hsap__GeneID_9212,Mmus__GeneID_20871,Mmus__GeneID_20877,Mmus__GeneID_20878,Shae__MS3_00004019,Sjap__EWB00_004811,Sman__Smp_335730,Xlae__GeneID_397925,Xlae__GeneID_398349,Xlae__GeneID_398457,Xlae__GeneID_444083	30		unrooted split; no ancestry or duplication timing assigned
B0003	46.4/53	10	Hsap,Mmus,Xlae	Hsap__GeneID_6790,Hsap__GeneID_6795,Hsap__GeneID_9212,Mmus__GeneID_20871,Mmus__GeneID_20877,Mmus__GeneID_20878,Xlae__GeneID_397925,Xlae__GeneID_398349,Xlae__GeneID_398457,Xlae__GeneID_444083	0		unrooted split; no ancestry or duplication timing assigned
B0004	96.7/94	4	Hsap,Mmus,Xlae	Hsap__GeneID_6790,Mmus__GeneID_20878,Xlae__GeneID_397925,Xlae__GeneID_398349	0		unrooted split; no ancestry or duplication timing assigned
B0005	98.1/99	2	Hsap,Mmus	Hsap__GeneID_6790,Mmus__GeneID_20878	0		unrooted split; no ancestry or duplication timing assigned
B0006	99.8/100	2	Xlae	Xlae__GeneID_397925,Xlae__GeneID_398349	0		unrooted split; no ancestry or duplication timing assigned
B0007	45.1/46	6	Hsap,Mmus,Xlae	Hsap__GeneID_6795,Hsap__GeneID_9212,Mmus__GeneID_20871,Mmus__GeneID_20877,Xlae__GeneID_398457,Xlae__GeneID_444083	0		unrooted split; no ancestry or duplication timing assigned
B0008	99/85	4	Hsap,Mmus	Hsap__GeneID_6795,Hsap__GeneID_9212,Mmus__GeneID_20871,Mmus__GeneID_20877	0		unrooted split; no ancestry or duplication timing assigned
B0009	95.5/90	2	Hsap,Mmus	Hsap__GeneID_6795,Mmus__GeneID_20871	0		unrooted split; no ancestry or duplication timing assigned
B0010	91.7/91	2	Hsap,Mmus	Hsap__GeneID_9212,Mmus__GeneID_20877	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	2	Xlae	Xlae__GeneID_398457,Xlae__GeneID_444083	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	3	Shae,Sjap,Sman	Shae__MS3_00004019,Sjap__EWB00_004811,Sman__Smp_335730	0		unrooted split; no ancestry or duplication timing assigned
B0013	72/100	2	Shae,Sman	Shae__MS3_00004019,Sman__Smp_335730	0		unrooted split; no ancestry or duplication timing assigned
