branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	13.7/59	6	Hsap,Shae,Sjap,Sman	Hsap__GeneID_8899,Shae__MS3_00003055,Sjap__EWB00_006315,Sjap__EWB00_006316,Sman__Smp_068960,Sman__Smp_159520	2		unrooted split; no ancestry or duplication timing assigned
B0003	74.5/81	5	Hsap,Shae,Sjap,Sman	Hsap__GeneID_8899,Shae__MS3_00003055,Sjap__EWB00_006315,Sman__Smp_068960,Sman__Smp_159520	2		unrooted split; no ancestry or duplication timing assigned
B0004	85.8/92	4	Shae,Sjap,Sman	Shae__MS3_00003055,Sjap__EWB00_006315,Sman__Smp_068960,Sman__Smp_159520	0		unrooted split; no ancestry or duplication timing assigned
B0005	99.9/99	3	Shae,Sjap,Sman	Shae__MS3_00003055,Sjap__EWB00_006315,Sman__Smp_068960	0		unrooted split; no ancestry or duplication timing assigned
B0006	81.8/70	2	Sjap,Sman	Sjap__EWB00_006315,Sman__Smp_068960	0		unrooted split; no ancestry or duplication timing assigned
B0007	99.8/100	9	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00007562,Shae__MS3_00009564,Sjap__EWB00_005988,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0008	93.8/91	6	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00009564,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0009	100/100	3	Shae,Sjap,Sman	Shae__MS3_00001951,Sjap__EWB00_009259,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0010	23.6/59	2	Shae,Sman	Shae__MS3_00001951,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	3	Shae,Sjap,Sman	Shae__MS3_00009564,Sjap__EWB00_011195,Sman__Smp_153090	0		unrooted split; no ancestry or duplication timing assigned
B0012	99.4/100	2	Shae,Sman	Shae__MS3_00009564,Sman__Smp_153090	0		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	3	Shae,Sjap,Sman	Shae__MS3_00007562,Sjap__EWB00_005988,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0014	34.3/55	2	Shae,Sman	Shae__MS3_00007562,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
