branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	100/100	24	Cele,Dmel,Hsap,Mmus,Xlae	Cele__WBGene00015217,Cele__WBGene00022727,Dmel__GeneID_45343,Dmel__GeneID_53557,Hsap__GeneID_144165,Hsap__GeneID_166336,Hsap__GeneID_26136,Hsap__GeneID_29964,Hsap__GeneID_4007,Mmus__GeneID_106042,Mmus__GeneID_21753,Mmus__GeneID_236749,Mmus__GeneID_243548,Mmus__GeneID_381104,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981,Xlae__GeneID_108709459,Xlae__GeneID_108713109,Xlae__GeneID_108714730,Xlae__GeneID_108715929,Xlae__GeneID_380398,Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0003	93.9/99	6	Cele,Hsap,Mmus,Xlae	Cele__WBGene00015217,Hsap__GeneID_26136,Mmus__GeneID_21753,Mmus__GeneID_236749,Xlae__GeneID_108713109,Xlae__GeneID_380398	0		unrooted split; no ancestry or duplication timing assigned
B0004	100/100	5	Hsap,Mmus,Xlae	Hsap__GeneID_26136,Mmus__GeneID_21753,Mmus__GeneID_236749,Xlae__GeneID_108713109,Xlae__GeneID_380398	0		unrooted split; no ancestry or duplication timing assigned
B0005	96.7/99	3	Hsap,Mmus	Hsap__GeneID_26136,Mmus__GeneID_21753,Mmus__GeneID_236749	0		unrooted split; no ancestry or duplication timing assigned
B0006	99.2/100	2	Mmus	Mmus__GeneID_21753,Mmus__GeneID_236749	0		unrooted split; no ancestry or duplication timing assigned
B0007	96/100	2	Xlae	Xlae__GeneID_108713109,Xlae__GeneID_380398	0		unrooted split; no ancestry or duplication timing assigned
B0008	89/91	18	Cele,Dmel,Hsap,Mmus,Xlae	Cele__WBGene00022727,Dmel__GeneID_45343,Dmel__GeneID_53557,Hsap__GeneID_144165,Hsap__GeneID_166336,Hsap__GeneID_29964,Hsap__GeneID_4007,Mmus__GeneID_106042,Mmus__GeneID_243548,Mmus__GeneID_381104,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981,Xlae__GeneID_108709459,Xlae__GeneID_108714730,Xlae__GeneID_108715929,Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0009	46.1/48	17	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_45343,Dmel__GeneID_53557,Hsap__GeneID_144165,Hsap__GeneID_166336,Hsap__GeneID_29964,Hsap__GeneID_4007,Mmus__GeneID_106042,Mmus__GeneID_243548,Mmus__GeneID_381104,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981,Xlae__GeneID_108709459,Xlae__GeneID_108714730,Xlae__GeneID_108715929,Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0010	83.3/64	14	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_45343,Dmel__GeneID_53557,Hsap__GeneID_144165,Hsap__GeneID_166336,Hsap__GeneID_4007,Mmus__GeneID_106042,Mmus__GeneID_243548,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981,Xlae__GeneID_108714730,Xlae__GeneID_108715929,Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/99	2	Dmel	Dmel__GeneID_45343,Dmel__GeneID_53557	0		unrooted split; no ancestry or duplication timing assigned
B0012	94.7/67	12	Hsap,Mmus,Xlae	Hsap__GeneID_144165,Hsap__GeneID_166336,Hsap__GeneID_4007,Mmus__GeneID_106042,Mmus__GeneID_243548,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981,Xlae__GeneID_108714730,Xlae__GeneID_108715929,Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_144165,Mmus__GeneID_106042,Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0014	96.2/98	2	Hsap,Mmus	Hsap__GeneID_144165,Mmus__GeneID_106042	0		unrooted split; no ancestry or duplication timing assigned
B0015	99.7/100	2	Xlae	Xlae__GeneID_398256,Xlae__GeneID_398264	0		unrooted split; no ancestry or duplication timing assigned
B0016	70.6/58	8	Hsap,Mmus,Xlae	Hsap__GeneID_166336,Hsap__GeneID_4007,Mmus__GeneID_243548,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981,Xlae__GeneID_108714730,Xlae__GeneID_108715929	0		unrooted split; no ancestry or duplication timing assigned
B0017	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_166336,Mmus__GeneID_243548,Xlae__GeneID_108714730,Xlae__GeneID_108715929	0		unrooted split; no ancestry or duplication timing assigned
B0018	99/100	2	Hsap,Mmus	Hsap__GeneID_166336,Mmus__GeneID_243548	0		unrooted split; no ancestry or duplication timing assigned
B0019	99.8/100	2	Xlae	Xlae__GeneID_108714730,Xlae__GeneID_108715929	0		unrooted split; no ancestry or duplication timing assigned
B0020	99.6/98	4	Hsap,Mmus,Xlae	Hsap__GeneID_4007,Mmus__GeneID_54630,Xlae__GeneID_100127273,Xlae__GeneID_108699981	0		unrooted split; no ancestry or duplication timing assigned
B0021	100/100	2	Hsap,Mmus	Hsap__GeneID_4007,Mmus__GeneID_54630	0		unrooted split; no ancestry or duplication timing assigned
B0022	100/100	2	Xlae	Xlae__GeneID_100127273,Xlae__GeneID_108699981	0		unrooted split; no ancestry or duplication timing assigned
B0023	89.9/73	3	Hsap,Mmus,Xlae	Hsap__GeneID_29964,Mmus__GeneID_381104,Xlae__GeneID_108709459	0		unrooted split; no ancestry or duplication timing assigned
B0024	100/100	2	Hsap,Mmus	Hsap__GeneID_29964,Mmus__GeneID_381104	0		unrooted split; no ancestry or duplication timing assigned
B0025	89.5/83	23	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_2273,Hsap__GeneID_2274,Hsap__GeneID_2275,Hsap__GeneID_9457,Mmus__GeneID_14199,Mmus__GeneID_14200,Mmus__GeneID_14201,Mmus__GeneID_14202,Mmus__GeneID_57756,Shae__MS3_00002568,Shae__MS3_00003616,Sjap__EWB00_003590,Sjap__EWB00_009388,Sman__Smp_048560,Sman__Smp_143130,Xlae__GeneID_108708232,Xlae__GeneID_108708415,Xlae__GeneID_108709713,Xlae__GeneID_108717963,Xlae__GeneID_444152,Xlae__GeneID_446852,Xlae__GeneID_447182,Xlae__GeneID_447738	102		unrooted split; no ancestry or duplication timing assigned
B0026	100/97	17	Hsap,Mmus,Xlae	Hsap__GeneID_2273,Hsap__GeneID_2274,Hsap__GeneID_2275,Hsap__GeneID_9457,Mmus__GeneID_14199,Mmus__GeneID_14200,Mmus__GeneID_14201,Mmus__GeneID_14202,Mmus__GeneID_57756,Xlae__GeneID_108708232,Xlae__GeneID_108708415,Xlae__GeneID_108709713,Xlae__GeneID_108717963,Xlae__GeneID_444152,Xlae__GeneID_446852,Xlae__GeneID_447182,Xlae__GeneID_447738	0		unrooted split; no ancestry or duplication timing assigned
B0027	10.5/47	9	Hsap,Mmus,Xlae	Hsap__GeneID_2273,Hsap__GeneID_2275,Mmus__GeneID_14199,Mmus__GeneID_14201,Mmus__GeneID_14202,Xlae__GeneID_108708232,Xlae__GeneID_444152,Xlae__GeneID_446852,Xlae__GeneID_447182	0		unrooted split; no ancestry or duplication timing assigned
B0028	100/100	5	Hsap,Mmus,Xlae	Hsap__GeneID_2273,Mmus__GeneID_14199,Mmus__GeneID_14202,Xlae__GeneID_446852,Xlae__GeneID_447182	0		unrooted split; no ancestry or duplication timing assigned
B0029	80.8/78	4	Hsap,Mmus,Xlae	Hsap__GeneID_2273,Mmus__GeneID_14199,Xlae__GeneID_446852,Xlae__GeneID_447182	0		unrooted split; no ancestry or duplication timing assigned
B0030	100/100	2	Hsap,Mmus	Hsap__GeneID_2273,Mmus__GeneID_14199	0		unrooted split; no ancestry or duplication timing assigned
B0031	100/99	2	Xlae	Xlae__GeneID_446852,Xlae__GeneID_447182	0		unrooted split; no ancestry or duplication timing assigned
