branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	100/100	12	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_39450,Hsap__GeneID_3092,Hsap__GeneID_9026,Mmus__GeneID_215114,Mmus__GeneID_29816,Shae__MS3_00005288,Sjap__EWB00_005902,Sman__Smp_246550,Xlae__GeneID_108708045,Xlae__GeneID_108709361,Xlae__GeneID_432028,Xlae__GeneID_446450	27		unrooted split; no ancestry or duplication timing assigned
B0003	49.5/63	9	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_39450,Hsap__GeneID_3092,Hsap__GeneID_9026,Mmus__GeneID_215114,Mmus__GeneID_29816,Xlae__GeneID_108708045,Xlae__GeneID_108709361,Xlae__GeneID_432028,Xlae__GeneID_446450	0		unrooted split; no ancestry or duplication timing assigned
B0004	99.8/100	8	Hsap,Mmus,Xlae	Hsap__GeneID_3092,Hsap__GeneID_9026,Mmus__GeneID_215114,Mmus__GeneID_29816,Xlae__GeneID_108708045,Xlae__GeneID_108709361,Xlae__GeneID_432028,Xlae__GeneID_446450	0		unrooted split; no ancestry or duplication timing assigned
B0005	99.5/99	4	Hsap,Mmus,Xlae	Hsap__GeneID_3092,Mmus__GeneID_215114,Xlae__GeneID_108708045,Xlae__GeneID_108709361	0		unrooted split; no ancestry or duplication timing assigned
B0006	98.5/100	2	Hsap,Mmus	Hsap__GeneID_3092,Mmus__GeneID_215114	0		unrooted split; no ancestry or duplication timing assigned
B0007	100/100	2	Xlae	Xlae__GeneID_108708045,Xlae__GeneID_108709361	0		unrooted split; no ancestry or duplication timing assigned
B0008	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_9026,Mmus__GeneID_29816,Xlae__GeneID_432028,Xlae__GeneID_446450	0		unrooted split; no ancestry or duplication timing assigned
B0009	98.8/100	2	Hsap,Mmus	Hsap__GeneID_9026,Mmus__GeneID_29816	0		unrooted split; no ancestry or duplication timing assigned
B0010	99.9/100	2	Xlae	Xlae__GeneID_432028,Xlae__GeneID_446450	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	3	Shae,Sjap,Sman	Shae__MS3_00005288,Sjap__EWB00_005902,Sman__Smp_246550	0		unrooted split; no ancestry or duplication timing assigned
B0012	83.7/82	2	Shae,Sjap	Shae__MS3_00005288,Sjap__EWB00_005902	0		unrooted split; no ancestry or duplication timing assigned
