branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	88.5/89	39	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_2268,Hsap__GeneID_2534,Hsap__GeneID_3055,Hsap__GeneID_3932,Hsap__GeneID_4067,Hsap__GeneID_640,Hsap__GeneID_6714,Hsap__GeneID_7525,Mmus__GeneID_12143,Mmus__GeneID_14191,Mmus__GeneID_14360,Mmus__GeneID_15162,Mmus__GeneID_16818,Mmus__GeneID_17096,Mmus__GeneID_20779,Mmus__GeneID_22612,Shae__MS3_00002771,Shae__MS3_00008738,Shae__MS3_00009264,Sjap__EWB00_004406,Sjap__EWB00_007520,Sjap__EWB00_007873,Sman__Smp_006920,Sman__Smp_136300,Sman__Smp_172200,Sman__Smp_348670,Xlae__GeneID_100036955,Xlae__GeneID_108695301,Xlae__GeneID_108708097,Xlae__GeneID_108708930,Xlae__GeneID_108709526,Xlae__GeneID_108717237,Xlae__GeneID_373609,Xlae__GeneID_373647,Xlae__GeneID_373649,Xlae__GeneID_379629,Xlae__GeneID_379812,Xlae__GeneID_380430,Xlae__GeneID_734720	290		unrooted split; no ancestry or duplication timing assigned
B0003	88.6/86	33	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_2268,Hsap__GeneID_2534,Hsap__GeneID_3055,Hsap__GeneID_3932,Hsap__GeneID_4067,Hsap__GeneID_640,Hsap__GeneID_6714,Hsap__GeneID_7525,Mmus__GeneID_12143,Mmus__GeneID_14191,Mmus__GeneID_14360,Mmus__GeneID_15162,Mmus__GeneID_16818,Mmus__GeneID_17096,Mmus__GeneID_20779,Mmus__GeneID_22612,Shae__MS3_00002771,Sjap__EWB00_007873,Sman__Smp_006920,Sman__Smp_348670,Xlae__GeneID_100036955,Xlae__GeneID_108695301,Xlae__GeneID_108708097,Xlae__GeneID_108708930,Xlae__GeneID_108709526,Xlae__GeneID_108717237,Xlae__GeneID_373609,Xlae__GeneID_373647,Xlae__GeneID_373649,Xlae__GeneID_379629,Xlae__GeneID_379812,Xlae__GeneID_380430,Xlae__GeneID_734720	116		unrooted split; no ancestry or duplication timing assigned
B0004	98.7/99	29	Hsap,Mmus,Xlae	Hsap__GeneID_2268,Hsap__GeneID_2534,Hsap__GeneID_3055,Hsap__GeneID_3932,Hsap__GeneID_4067,Hsap__GeneID_640,Hsap__GeneID_6714,Hsap__GeneID_7525,Mmus__GeneID_12143,Mmus__GeneID_14191,Mmus__GeneID_14360,Mmus__GeneID_15162,Mmus__GeneID_16818,Mmus__GeneID_17096,Mmus__GeneID_20779,Mmus__GeneID_22612,Xlae__GeneID_100036955,Xlae__GeneID_108695301,Xlae__GeneID_108708097,Xlae__GeneID_108708930,Xlae__GeneID_108709526,Xlae__GeneID_108717237,Xlae__GeneID_373609,Xlae__GeneID_373647,Xlae__GeneID_373649,Xlae__GeneID_379629,Xlae__GeneID_379812,Xlae__GeneID_380430,Xlae__GeneID_734720	0		unrooted split; no ancestry or duplication timing assigned
B0005	98.1/99	16	Hsap,Mmus,Xlae	Hsap__GeneID_2268,Hsap__GeneID_2534,Hsap__GeneID_6714,Hsap__GeneID_7525,Mmus__GeneID_14191,Mmus__GeneID_14360,Mmus__GeneID_20779,Mmus__GeneID_22612,Xlae__GeneID_108708097,Xlae__GeneID_108709526,Xlae__GeneID_373609,Xlae__GeneID_373647,Xlae__GeneID_379629,Xlae__GeneID_379812,Xlae__GeneID_380430,Xlae__GeneID_734720	0		unrooted split; no ancestry or duplication timing assigned
B0006	83.7/80	12	Hsap,Mmus,Xlae	Hsap__GeneID_2268,Hsap__GeneID_6714,Hsap__GeneID_7525,Mmus__GeneID_14191,Mmus__GeneID_20779,Mmus__GeneID_22612,Xlae__GeneID_108708097,Xlae__GeneID_108709526,Xlae__GeneID_373647,Xlae__GeneID_379629,Xlae__GeneID_380430,Xlae__GeneID_734720	0		unrooted split; no ancestry or duplication timing assigned
B0007	96.4/94	4	Hsap,Mmus,Xlae	Hsap__GeneID_2268,Mmus__GeneID_14191,Xlae__GeneID_108708097,Xlae__GeneID_108709526	0		unrooted split; no ancestry or duplication timing assigned
B0008	100/100	2	Hsap,Mmus	Hsap__GeneID_2268,Mmus__GeneID_14191	0		unrooted split; no ancestry or duplication timing assigned
B0009	99.9/100	2	Xlae	Xlae__GeneID_108708097,Xlae__GeneID_108709526	0		unrooted split; no ancestry or duplication timing assigned
B0010	97.2/98	8	Hsap,Mmus,Xlae	Hsap__GeneID_6714,Hsap__GeneID_7525,Mmus__GeneID_20779,Mmus__GeneID_22612,Xlae__GeneID_373647,Xlae__GeneID_379629,Xlae__GeneID_380430,Xlae__GeneID_734720	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_6714,Mmus__GeneID_20779,Xlae__GeneID_373647,Xlae__GeneID_380430	0		unrooted split; no ancestry or duplication timing assigned
