branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	51.9/43	18	Dmel,Shae,Sjap,Sman	Dmel__GeneID_38032,Shae__MS3_00001951,Shae__MS3_00003055,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_006315,Sjap__EWB00_006316,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_068960,Sman__Smp_153090,Sman__Smp_159520,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	2		unrooted split; no ancestry or duplication timing assigned
B0003	100/59	17	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00003055,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_006315,Sjap__EWB00_006316,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_068960,Sman__Smp_153090,Sman__Smp_159520,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0004	95.3/44	16	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00003055,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_006316,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_068960,Sman__Smp_153090,Sman__Smp_159520,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0005	76.1/42	15	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00003055,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_006316,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_159520,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0006	93.9/43	14	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_006316,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_159520,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0007	93.8/52	13	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_006316,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0008	99.9/100	12	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00007562,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_005988,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_170980,Sman__Smp_302310,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0009	49/51	9	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00009564,Shae__MS3_00010846,Sjap__EWB00_003564,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_170980,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0010	56.2/63	6	Shae,Sjap,Sman	Shae__MS3_00001951,Shae__MS3_00009564,Sjap__EWB00_009259,Sjap__EWB00_011195,Sman__Smp_153090,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	3	Shae,Sjap,Sman	Shae__MS3_00001951,Sjap__EWB00_009259,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0012	28.2/50	2	Shae,Sman	Shae__MS3_00001951,Sman__Smp_302310	0		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	3	Shae,Sjap,Sman	Shae__MS3_00009564,Sjap__EWB00_011195,Sman__Smp_153090	0		unrooted split; no ancestry or duplication timing assigned
B0014	99.1/100	2	Shae,Sman	Shae__MS3_00009564,Sman__Smp_153090	0		unrooted split; no ancestry or duplication timing assigned
B0015	100/100	3	Shae,Sjap,Sman	Shae__MS3_00010846,Sjap__EWB00_003564,Sman__Smp_170980	0		unrooted split; no ancestry or duplication timing assigned
B0016	74.4/77	2	Shae,Sman	Shae__MS3_00010846,Sman__Smp_170980	0		unrooted split; no ancestry or duplication timing assigned
B0017	100/100	3	Shae,Sjap,Sman	Shae__MS3_00007562,Sjap__EWB00_005988,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0018	79.4/95	2	Shae,Sman	Shae__MS3_00007562,Sman__Smp_347770	0		unrooted split; no ancestry or duplication timing assigned
B0019	100/64	4	Hsap,Mmus,Xlae	Hsap__GeneID_8899,Mmus__GeneID_19134,Xlae__GeneID_100037169,Xlae__GeneID_495151	0		unrooted split; no ancestry or duplication timing assigned
B0020	44.1/49	3	Hsap,Xlae	Hsap__GeneID_8899,Xlae__GeneID_100037169,Xlae__GeneID_495151	0		unrooted split; no ancestry or duplication timing assigned
B0021	99.8/71	2	Xlae	Xlae__GeneID_100037169,Xlae__GeneID_495151	0		unrooted split; no ancestry or duplication timing assigned
