branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	100/100	14	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_41957,Hsap__GeneID_10000,Hsap__GeneID_207,Hsap__GeneID_208,Mmus__GeneID_11651,Mmus__GeneID_11652,Mmus__GeneID_23797,Shae__MS3_00005037,Sjap__EWB00_011263,Sman__Smp_243630,Xlae__GeneID_108698803,Xlae__GeneID_379783,Xlae__GeneID_399170,Xlae__GeneID_432172	33		unrooted split; no ancestry or duplication timing assigned
B0003	16/50	4	Dmel,Shae,Sjap,Sman	Dmel__GeneID_41957,Shae__MS3_00005037,Sjap__EWB00_011263,Sman__Smp_243630	3		unrooted split; no ancestry or duplication timing assigned
B0004	100/100	3	Shae,Sjap,Sman	Shae__MS3_00005037,Sjap__EWB00_011263,Sman__Smp_243630	0		unrooted split; no ancestry or duplication timing assigned
B0005	66.4/89	2	Shae,Sman	Shae__MS3_00005037,Sman__Smp_243630	0		unrooted split; no ancestry or duplication timing assigned
B0006	100/100	10	Hsap,Mmus,Xlae	Hsap__GeneID_10000,Hsap__GeneID_207,Hsap__GeneID_208,Mmus__GeneID_11651,Mmus__GeneID_11652,Mmus__GeneID_23797,Xlae__GeneID_108698803,Xlae__GeneID_379783,Xlae__GeneID_399170,Xlae__GeneID_432172	0		unrooted split; no ancestry or duplication timing assigned
B0007	99.5/100	2	Hsap,Mmus	Hsap__GeneID_10000,Mmus__GeneID_23797	0		unrooted split; no ancestry or duplication timing assigned
B0008	73.1/75	8	Hsap,Mmus,Xlae	Hsap__GeneID_207,Hsap__GeneID_208,Mmus__GeneID_11651,Mmus__GeneID_11652,Xlae__GeneID_108698803,Xlae__GeneID_379783,Xlae__GeneID_399170,Xlae__GeneID_432172	0		unrooted split; no ancestry or duplication timing assigned
B0009	97.8/96	4	Hsap,Mmus,Xlae	Hsap__GeneID_207,Mmus__GeneID_11651,Xlae__GeneID_108698803,Xlae__GeneID_399170	0		unrooted split; no ancestry or duplication timing assigned
B0010	96.4/100	2	Hsap,Mmus	Hsap__GeneID_207,Mmus__GeneID_11651	0		unrooted split; no ancestry or duplication timing assigned
B0011	96.3/100	2	Xlae	Xlae__GeneID_108698803,Xlae__GeneID_399170	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_208,Mmus__GeneID_11652,Xlae__GeneID_379783,Xlae__GeneID_432172	0		unrooted split; no ancestry or duplication timing assigned
B0013	99.7/100	2	Hsap,Mmus	Hsap__GeneID_208,Mmus__GeneID_11652	0		unrooted split; no ancestry or duplication timing assigned
B0014	99.6/100	2	Xlae	Xlae__GeneID_379783,Xlae__GeneID_432172	0		unrooted split; no ancestry or duplication timing assigned
