branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	84.2/81	9	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_39157,Hsap__GeneID_1024,Hsap__GeneID_23097,Mmus__GeneID_264064,Mmus__GeneID_78334,Xlae__GeneID_108708713,Xlae__GeneID_108717939,Xlae__GeneID_380415,Xlae__GeneID_447409	0		unrooted split; no ancestry or duplication timing assigned
B0003	94.2/91	8	Hsap,Mmus,Xlae	Hsap__GeneID_1024,Hsap__GeneID_23097,Mmus__GeneID_264064,Mmus__GeneID_78334,Xlae__GeneID_108708713,Xlae__GeneID_108717939,Xlae__GeneID_380415,Xlae__GeneID_447409	0		unrooted split; no ancestry or duplication timing assigned
B0004	99.2/97	4	Hsap,Mmus,Xlae	Hsap__GeneID_1024,Mmus__GeneID_264064,Xlae__GeneID_108708713,Xlae__GeneID_447409	0		unrooted split; no ancestry or duplication timing assigned
B0005	49.1/64	2	Hsap,Mmus	Hsap__GeneID_1024,Mmus__GeneID_264064	0		unrooted split; no ancestry or duplication timing assigned
B0006	95.7/95	2	Xlae	Xlae__GeneID_108708713,Xlae__GeneID_447409	0		unrooted split; no ancestry or duplication timing assigned
B0007	99.2/97	4	Hsap,Mmus,Xlae	Hsap__GeneID_23097,Mmus__GeneID_78334,Xlae__GeneID_108717939,Xlae__GeneID_380415	0		unrooted split; no ancestry or duplication timing assigned
B0008	97.4/98	2	Hsap,Mmus	Hsap__GeneID_23097,Mmus__GeneID_78334	0		unrooted split; no ancestry or duplication timing assigned
B0009	95.7/99	2	Xlae	Xlae__GeneID_108717939,Xlae__GeneID_380415	0		unrooted split; no ancestry or duplication timing assigned
B0010	100/100	3	Shae,Sjap,Sman	Shae__MS3_00002669,Sjap__EWB00_005624,Sman__Smp_156990	0		unrooted split; no ancestry or duplication timing assigned
B0011	91/96	2	Shae,Sman	Shae__MS3_00002669,Sman__Smp_156990	0		unrooted split; no ancestry or duplication timing assigned
