branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	100/100	21	Cele,Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Cele__WBGene00006971,Dmel__GeneID_318725,Dmel__GeneID_39659,Dmel__GeneID_42692,Hsap__GeneID_11035,Hsap__GeneID_51776,Hsap__GeneID_6885,Mmus__GeneID_26409,Mmus__GeneID_56532,Mmus__GeneID_65964,Shae__MS3_00003104,Sjap__EWB00_009781,Sman__Smp_058790,Xlae__GeneID_101027300,Xlae__GeneID_108699326,Xlae__GeneID_108699327,Xlae__GeneID_108702997,Xlae__GeneID_108715017,Xlae__GeneID_379399,Xlae__GeneID_399459,Xlae__GeneID_733239	54		unrooted split; no ancestry or duplication timing assigned
B0003	6.6/18	17	Cele,Dmel,Hsap,Mmus,Xlae	Cele__WBGene00006971,Dmel__GeneID_39659,Dmel__GeneID_42692,Hsap__GeneID_11035,Hsap__GeneID_51776,Hsap__GeneID_6885,Mmus__GeneID_26409,Mmus__GeneID_56532,Mmus__GeneID_65964,Xlae__GeneID_101027300,Xlae__GeneID_108699326,Xlae__GeneID_108699327,Xlae__GeneID_108702997,Xlae__GeneID_108715017,Xlae__GeneID_379399,Xlae__GeneID_399459,Xlae__GeneID_733239	0		unrooted split; no ancestry or duplication timing assigned
B0004	93.3/60	11	Cele,Hsap,Mmus,Xlae	Cele__WBGene00006971,Hsap__GeneID_11035,Hsap__GeneID_51776,Mmus__GeneID_56532,Mmus__GeneID_65964,Xlae__GeneID_101027300,Xlae__GeneID_108699326,Xlae__GeneID_108699327,Xlae__GeneID_108702997,Xlae__GeneID_108715017,Xlae__GeneID_733239	0		unrooted split; no ancestry or duplication timing assigned
B0005	97.3/97	5	Cele,Hsap,Mmus,Xlae	Cele__WBGene00006971,Hsap__GeneID_51776,Mmus__GeneID_65964,Xlae__GeneID_101027300,Xlae__GeneID_108702997	0		unrooted split; no ancestry or duplication timing assigned
B0006	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_51776,Mmus__GeneID_65964,Xlae__GeneID_101027300,Xlae__GeneID_108702997	0		unrooted split; no ancestry or duplication timing assigned
B0007	78.9/92	2	Hsap,Mmus	Hsap__GeneID_51776,Mmus__GeneID_65964	0		unrooted split; no ancestry or duplication timing assigned
B0008	99.7/100	2	Xlae	Xlae__GeneID_101027300,Xlae__GeneID_108702997	0		unrooted split; no ancestry or duplication timing assigned
B0009	100/100	6	Hsap,Mmus,Xlae	Hsap__GeneID_11035,Mmus__GeneID_56532,Xlae__GeneID_108699326,Xlae__GeneID_108699327,Xlae__GeneID_108715017,Xlae__GeneID_733239	0		unrooted split; no ancestry or duplication timing assigned
B0010	100/100	2	Hsap,Mmus	Hsap__GeneID_11035,Mmus__GeneID_56532	0		unrooted split; no ancestry or duplication timing assigned
B0011	81.6/84	4	Xlae	Xlae__GeneID_108699326,Xlae__GeneID_108699327,Xlae__GeneID_108715017,Xlae__GeneID_733239	0		unrooted split; no ancestry or duplication timing assigned
B0012	99.4/100	3	Xlae	Xlae__GeneID_108699326,Xlae__GeneID_108699327,Xlae__GeneID_733239	0		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	2	Xlae	Xlae__GeneID_108699327,Xlae__GeneID_733239	0		unrooted split; no ancestry or duplication timing assigned
B0014	93.3/57	6	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_39659,Dmel__GeneID_42692,Hsap__GeneID_6885,Mmus__GeneID_26409,Xlae__GeneID_379399,Xlae__GeneID_399459	0		unrooted split; no ancestry or duplication timing assigned
B0015	82.8/77	2	Dmel	Dmel__GeneID_39659,Dmel__GeneID_42692	0		unrooted split; no ancestry or duplication timing assigned
B0016	100/99	4	Hsap,Mmus,Xlae	Hsap__GeneID_6885,Mmus__GeneID_26409,Xlae__GeneID_379399,Xlae__GeneID_399459	0		unrooted split; no ancestry or duplication timing assigned
B0017	83.6/96	2	Hsap,Mmus	Hsap__GeneID_6885,Mmus__GeneID_26409	0		unrooted split; no ancestry or duplication timing assigned
B0018	98.7/100	2	Xlae	Xlae__GeneID_379399,Xlae__GeneID_399459	0		unrooted split; no ancestry or duplication timing assigned
B0019	43.3/59	4	Dmel,Shae,Sjap,Sman	Dmel__GeneID_318725,Shae__MS3_00003104,Sjap__EWB00_009781,Sman__Smp_058790	3		unrooted split; no ancestry or duplication timing assigned
B0020	100/100	3	Shae,Sjap,Sman	Shae__MS3_00003104,Sjap__EWB00_009781,Sman__Smp_058790	0		unrooted split; no ancestry or duplication timing assigned
B0021	96.7/97	2	Shae,Sman	Shae__MS3_00003104,Sman__Smp_058790	0		unrooted split; no ancestry or duplication timing assigned
