branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	22.5/50	22	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_49045,Hsap__GeneID_131890,Hsap__GeneID_2868,Hsap__GeneID_2869,Hsap__GeneID_2870,Hsap__GeneID_6011,Mmus__GeneID_14772,Mmus__GeneID_14773,Mmus__GeneID_24013,Mmus__GeneID_26385,Xlae__GeneID_100192358,Xlae__GeneID_100192359,Xlae__GeneID_108696022,Xlae__GeneID_108697324,Xlae__GeneID_108711651,Xlae__GeneID_108712671,Xlae__GeneID_443726,Xlae__GeneID_446831,Xlae__GeneID_447337,Xlae__GeneID_474158,Xlae__GeneID_733223,Xlae__GeneID_733256	0		unrooted split; no ancestry or duplication timing assigned
B0003	95.3/85	21	Hsap,Mmus,Xlae	Hsap__GeneID_131890,Hsap__GeneID_2868,Hsap__GeneID_2869,Hsap__GeneID_2870,Hsap__GeneID_6011,Mmus__GeneID_14772,Mmus__GeneID_14773,Mmus__GeneID_24013,Mmus__GeneID_26385,Xlae__GeneID_100192358,Xlae__GeneID_100192359,Xlae__GeneID_108696022,Xlae__GeneID_108697324,Xlae__GeneID_108711651,Xlae__GeneID_108712671,Xlae__GeneID_443726,Xlae__GeneID_446831,Xlae__GeneID_447337,Xlae__GeneID_474158,Xlae__GeneID_733223,Xlae__GeneID_733256	0		unrooted split; no ancestry or duplication timing assigned
B0004	100/100	7	Hsap,Mmus,Xlae	Hsap__GeneID_131890,Hsap__GeneID_6011,Mmus__GeneID_24013,Xlae__GeneID_100192358,Xlae__GeneID_100192359,Xlae__GeneID_443726,Xlae__GeneID_733223	0		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	3	Hsap,Xlae	Hsap__GeneID_131890,Xlae__GeneID_100192358,Xlae__GeneID_100192359	0		unrooted split; no ancestry or duplication timing assigned
B0006	97.7/100	2	Xlae	Xlae__GeneID_100192358,Xlae__GeneID_100192359	0		unrooted split; no ancestry or duplication timing assigned
B0007	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_6011,Mmus__GeneID_24013,Xlae__GeneID_443726,Xlae__GeneID_733223	0		unrooted split; no ancestry or duplication timing assigned
B0008	97.2/98	2	Hsap,Mmus	Hsap__GeneID_6011,Mmus__GeneID_24013	0		unrooted split; no ancestry or duplication timing assigned
B0009	99.8/100	2	Xlae	Xlae__GeneID_443726,Xlae__GeneID_733223	0		unrooted split; no ancestry or duplication timing assigned
B0010	93.8/89	14	Hsap,Mmus,Xlae	Hsap__GeneID_2868,Hsap__GeneID_2869,Hsap__GeneID_2870,Mmus__GeneID_14772,Mmus__GeneID_14773,Mmus__GeneID_26385,Xlae__GeneID_108696022,Xlae__GeneID_108697324,Xlae__GeneID_108711651,Xlae__GeneID_108712671,Xlae__GeneID_446831,Xlae__GeneID_447337,Xlae__GeneID_474158,Xlae__GeneID_733256	0		unrooted split; no ancestry or duplication timing assigned
B0011	71.5/41	12	Hsap,Mmus,Xlae	Hsap__GeneID_2868,Hsap__GeneID_2869,Hsap__GeneID_2870,Mmus__GeneID_14772,Mmus__GeneID_14773,Mmus__GeneID_26385,Xlae__GeneID_108696022,Xlae__GeneID_108697324,Xlae__GeneID_446831,Xlae__GeneID_447337,Xlae__GeneID_474158,Xlae__GeneID_733256	0		unrooted split; no ancestry or duplication timing assigned
B0012	8.4/40	8	Hsap,Mmus,Xlae	Hsap__GeneID_2868,Hsap__GeneID_2869,Mmus__GeneID_14772,Mmus__GeneID_14773,Xlae__GeneID_108696022,Xlae__GeneID_108697324,Xlae__GeneID_446831,Xlae__GeneID_474158	0		unrooted split; no ancestry or duplication timing assigned
B0013	98.5/96	4	Hsap,Mmus,Xlae	Hsap__GeneID_2868,Mmus__GeneID_14772,Xlae__GeneID_446831,Xlae__GeneID_474158	0		unrooted split; no ancestry or duplication timing assigned
B0014	99.8/99	2	Hsap,Mmus	Hsap__GeneID_2868,Mmus__GeneID_14772	0		unrooted split; no ancestry or duplication timing assigned
B0015	99.6/100	2	Xlae	Xlae__GeneID_446831,Xlae__GeneID_474158	0		unrooted split; no ancestry or duplication timing assigned
B0016	99.9/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2869,Mmus__GeneID_14773,Xlae__GeneID_108696022,Xlae__GeneID_108697324	0		unrooted split; no ancestry or duplication timing assigned
B0017	93.6/99	2	Hsap,Mmus	Hsap__GeneID_2869,Mmus__GeneID_14773	0		unrooted split; no ancestry or duplication timing assigned
B0018	99.9/100	2	Xlae	Xlae__GeneID_108696022,Xlae__GeneID_108697324	0		unrooted split; no ancestry or duplication timing assigned
B0019	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2870,Mmus__GeneID_26385,Xlae__GeneID_447337,Xlae__GeneID_733256	0		unrooted split; no ancestry or duplication timing assigned
B0020	99.9/100	2	Hsap,Mmus	Hsap__GeneID_2870,Mmus__GeneID_26385	0		unrooted split; no ancestry or duplication timing assigned
B0021	98.9/100	2	Xlae	Xlae__GeneID_447337,Xlae__GeneID_733256	0		unrooted split; no ancestry or duplication timing assigned
B0022	99.7/100	2	Xlae	Xlae__GeneID_108711651,Xlae__GeneID_108712671	0		unrooted split; no ancestry or duplication timing assigned
B0023	100/100	3	Shae,Sjap,Sman	Shae__MS3_00005588,Sjap__EWB00_010483,Sman__Smp_123640	0		unrooted split; no ancestry or duplication timing assigned
B0024	76.8/99	2	Shae,Sman	Shae__MS3_00005588,Sman__Smp_123640	0		unrooted split; no ancestry or duplication timing assigned
