branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	85.5/83	16	Cele,Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Cele__WBGene00002198,Cele__WBGene00022780,Dmel__GeneID_41118,Hsap__GeneID_2241,Hsap__GeneID_2242,Mmus__GeneID_14158,Mmus__GeneID_14159,Shae__MS3_00009762,Sjap__EWB00_003747,Sman__Smp_331960,Sman__Smp_332370,Sman__Smp_335950,Xlae__GeneID_108695677,Xlae__GeneID_108707219,Xlae__GeneID_108711440,Xlae__GeneID_444292	55		unrooted split; no ancestry or duplication timing assigned
B0003	99.6/100	15	Cele,Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Cele__WBGene00022780,Dmel__GeneID_41118,Hsap__GeneID_2241,Hsap__GeneID_2242,Mmus__GeneID_14158,Mmus__GeneID_14159,Shae__MS3_00009762,Sjap__EWB00_003747,Sman__Smp_331960,Sman__Smp_332370,Sman__Smp_335950,Xlae__GeneID_108695677,Xlae__GeneID_108707219,Xlae__GeneID_108711440,Xlae__GeneID_444292	50		unrooted split; no ancestry or duplication timing assigned
B0004	97.3/99	14	Dmel,Hsap,Mmus,Shae,Sjap,Sman,Xlae	Dmel__GeneID_41118,Hsap__GeneID_2241,Hsap__GeneID_2242,Mmus__GeneID_14158,Mmus__GeneID_14159,Shae__MS3_00009762,Sjap__EWB00_003747,Sman__Smp_331960,Sman__Smp_332370,Sman__Smp_335950,Xlae__GeneID_108695677,Xlae__GeneID_108707219,Xlae__GeneID_108711440,Xlae__GeneID_444292	45		unrooted split; no ancestry or duplication timing assigned
B0005	56.4/71	9	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_41118,Hsap__GeneID_2241,Hsap__GeneID_2242,Mmus__GeneID_14158,Mmus__GeneID_14159,Xlae__GeneID_108695677,Xlae__GeneID_108707219,Xlae__GeneID_108711440,Xlae__GeneID_444292	0		unrooted split; no ancestry or duplication timing assigned
B0006	99.9/99	8	Hsap,Mmus,Xlae	Hsap__GeneID_2241,Hsap__GeneID_2242,Mmus__GeneID_14158,Mmus__GeneID_14159,Xlae__GeneID_108695677,Xlae__GeneID_108707219,Xlae__GeneID_108711440,Xlae__GeneID_444292	0		unrooted split; no ancestry or duplication timing assigned
B0007	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2241,Mmus__GeneID_14158,Xlae__GeneID_108695677,Xlae__GeneID_108707219	0		unrooted split; no ancestry or duplication timing assigned
B0008	99.6/100	2	Hsap,Mmus	Hsap__GeneID_2241,Mmus__GeneID_14158	0		unrooted split; no ancestry or duplication timing assigned
B0009	99.3/100	2	Xlae	Xlae__GeneID_108695677,Xlae__GeneID_108707219	0		unrooted split; no ancestry or duplication timing assigned
B0010	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2242,Mmus__GeneID_14159,Xlae__GeneID_108711440,Xlae__GeneID_444292	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	2	Hsap,Mmus	Hsap__GeneID_2242,Mmus__GeneID_14159	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	2	Xlae	Xlae__GeneID_108711440,Xlae__GeneID_444292	0		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	5	Shae,Sjap,Sman	Shae__MS3_00009762,Sjap__EWB00_003747,Sman__Smp_331960,Sman__Smp_332370,Sman__Smp_335950	0		unrooted split; no ancestry or duplication timing assigned
B0014	52.1/56	4	Sjap,Sman	Sjap__EWB00_003747,Sman__Smp_331960,Sman__Smp_332370,Sman__Smp_335950	0		unrooted split; no ancestry or duplication timing assigned
B0015	91.3/79	3	Sman	Sman__Smp_331960,Sman__Smp_332370,Sman__Smp_335950	0		unrooted split; no ancestry or duplication timing assigned
B0016	0/70	2	Sman	Sman__Smp_332370,Sman__Smp_335950	0		unrooted split; no ancestry or duplication timing assigned
