branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	81.9/78	9	Dmel,Hsap,Mmus,Xlae	Dmel__GeneID_37233,Hsap__GeneID_2185,Hsap__GeneID_5747,Mmus__GeneID_14083,Mmus__GeneID_19229,Xlae__GeneID_108717254,Xlae__GeneID_108718305,Xlae__GeneID_399286,Xlae__GeneID_432072	0		unrooted split; no ancestry or duplication timing assigned
B0003	90.3/85	8	Hsap,Mmus,Xlae	Hsap__GeneID_2185,Hsap__GeneID_5747,Mmus__GeneID_14083,Mmus__GeneID_19229,Xlae__GeneID_108717254,Xlae__GeneID_108718305,Xlae__GeneID_399286,Xlae__GeneID_432072	0		unrooted split; no ancestry or duplication timing assigned
B0004	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_2185,Mmus__GeneID_19229,Xlae__GeneID_108717254,Xlae__GeneID_108718305	0		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	2	Hsap,Mmus	Hsap__GeneID_2185,Mmus__GeneID_19229	0		unrooted split; no ancestry or duplication timing assigned
B0006	98.2/100	2	Xlae	Xlae__GeneID_108717254,Xlae__GeneID_108718305	0		unrooted split; no ancestry or duplication timing assigned
B0007	99.8/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_5747,Mmus__GeneID_14083,Xlae__GeneID_399286,Xlae__GeneID_432072	0		unrooted split; no ancestry or duplication timing assigned
B0008	94.2/98	2	Hsap,Mmus	Hsap__GeneID_5747,Mmus__GeneID_14083	0		unrooted split; no ancestry or duplication timing assigned
B0009	88/94	2	Xlae	Xlae__GeneID_399286,Xlae__GeneID_432072	0		unrooted split; no ancestry or duplication timing assigned
B0010	100/100	3	Shae,Sjap,Sman	Shae__MS3_00002824,Sjap__EWB00_007322,Sman__Smp_137610	0		unrooted split; no ancestry or duplication timing assigned
B0011	72.5/64	2	Shae,Sjap	Shae__MS3_00002824,Sjap__EWB00_007322	0		unrooted split; no ancestry or duplication timing assigned
