branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	99.8/100	34	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_1278,Hsap__GeneID_1280,Hsap__GeneID_1281,Hsap__GeneID_1290,Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_12824,Mmus__GeneID_12825,Mmus__GeneID_12832,Mmus__GeneID_12843,Mmus__GeneID_373864,Mmus__GeneID_71355,Shae__MS3_00005611,Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sjap__EWB00_010448,Sman__Smp_135560,Sman__Smp_164590,Sman__Smp_343740,Xlae__GeneID_108699974,Xlae__GeneID_108700840,Xlae__GeneID_108701482,Xlae__GeneID_108701483,Xlae__GeneID_108703076,Xlae__GeneID_108705040,Xlae__GeneID_108714172,Xlae__GeneID_108719903,Xlae__GeneID_380419,Xlae__GeneID_380515,Xlae__GeneID_397738,Xlae__GeneID_397739,Xlae__GeneID_398983	225		unrooted split; no ancestry or duplication timing assigned
B0003	99.6/100	32	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_1278,Hsap__GeneID_1280,Hsap__GeneID_1281,Hsap__GeneID_1290,Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_12824,Mmus__GeneID_12825,Mmus__GeneID_12832,Mmus__GeneID_12843,Mmus__GeneID_373864,Mmus__GeneID_71355,Shae__MS3_00005611,Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sjap__EWB00_010448,Sman__Smp_135560,Sman__Smp_164590,Sman__Smp_343740,Xlae__GeneID_108699974,Xlae__GeneID_108701482,Xlae__GeneID_108701483,Xlae__GeneID_108703076,Xlae__GeneID_108705040,Xlae__GeneID_108714172,Xlae__GeneID_108719903,Xlae__GeneID_380419,Xlae__GeneID_397738,Xlae__GeneID_397739,Xlae__GeneID_398983	207		unrooted split; no ancestry or duplication timing assigned
B0004	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1278,Mmus__GeneID_12843,Xlae__GeneID_108719903,Xlae__GeneID_380419	0		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	2	Hsap,Mmus	Hsap__GeneID_1278,Mmus__GeneID_12843	0		unrooted split; no ancestry or duplication timing assigned
B0006	100/100	2	Xlae	Xlae__GeneID_108719903,Xlae__GeneID_380419	0		unrooted split; no ancestry or duplication timing assigned
B0007	49.2/62	28	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_1280,Hsap__GeneID_1281,Hsap__GeneID_1290,Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_12824,Mmus__GeneID_12825,Mmus__GeneID_12832,Mmus__GeneID_373864,Mmus__GeneID_71355,Shae__MS3_00005611,Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sjap__EWB00_010448,Sman__Smp_135560,Sman__Smp_164590,Sman__Smp_343740,Xlae__GeneID_108699974,Xlae__GeneID_108701482,Xlae__GeneID_108701483,Xlae__GeneID_108703076,Xlae__GeneID_108705040,Xlae__GeneID_108714172,Xlae__GeneID_397738,Xlae__GeneID_397739,Xlae__GeneID_398983	171		unrooted split; no ancestry or duplication timing assigned
B0008	77.3/68	8	Hsap,Mmus,Xlae	Hsap__GeneID_1280,Hsap__GeneID_1290,Mmus__GeneID_12824,Mmus__GeneID_12832,Xlae__GeneID_108701483,Xlae__GeneID_108703076,Xlae__GeneID_397738,Xlae__GeneID_397739	0		unrooted split; no ancestry or duplication timing assigned
B0009	98.9/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1280,Mmus__GeneID_12824,Xlae__GeneID_397738,Xlae__GeneID_397739	0		unrooted split; no ancestry or duplication timing assigned
B0010	99.9/100	2	Hsap,Mmus	Hsap__GeneID_1280,Mmus__GeneID_12824	0		unrooted split; no ancestry or duplication timing assigned
B0011	100/100	2	Xlae	Xlae__GeneID_397738,Xlae__GeneID_397739	0		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1290,Mmus__GeneID_12832,Xlae__GeneID_108701483,Xlae__GeneID_108703076	0		unrooted split; no ancestry or duplication timing assigned
B0013	99.7/100	2	Hsap,Mmus	Hsap__GeneID_1290,Mmus__GeneID_12832	0		unrooted split; no ancestry or duplication timing assigned
B0014	99.9/100	2	Xlae	Xlae__GeneID_108701483,Xlae__GeneID_108703076	0		unrooted split; no ancestry or duplication timing assigned
B0015	100/83	20	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_1281,Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_12825,Mmus__GeneID_373864,Mmus__GeneID_71355,Shae__MS3_00005611,Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sjap__EWB00_010448,Sman__Smp_135560,Sman__Smp_164590,Sman__Smp_343740,Xlae__GeneID_108699974,Xlae__GeneID_108701482,Xlae__GeneID_108705040,Xlae__GeneID_108714172,Xlae__GeneID_398983	99		unrooted split; no ancestry or duplication timing assigned
B0016	100/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_1281,Mmus__GeneID_12825,Xlae__GeneID_108701482,Xlae__GeneID_398983	0		unrooted split; no ancestry or duplication timing assigned
B0017	100/100	2	Hsap,Mmus	Hsap__GeneID_1281,Mmus__GeneID_12825	0		unrooted split; no ancestry or duplication timing assigned
B0018	100/100	2	Xlae	Xlae__GeneID_108701482,Xlae__GeneID_398983	0		unrooted split; no ancestry or duplication timing assigned
B0019	100/100	16	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_373864,Mmus__GeneID_71355,Shae__MS3_00005611,Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sjap__EWB00_010448,Sman__Smp_135560,Sman__Smp_164590,Sman__Smp_343740,Xlae__GeneID_108699974,Xlae__GeneID_108705040,Xlae__GeneID_108714172	63		unrooted split; no ancestry or duplication timing assigned
B0020	63.1/50	13	Hsap,Mmus,Shae,Sjap,Sman,Xlae	Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_373864,Mmus__GeneID_71355,Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sman__Smp_135560,Sman__Smp_343740,Xlae__GeneID_108699974,Xlae__GeneID_108705040,Xlae__GeneID_108714172	42		unrooted split; no ancestry or duplication timing assigned
B0021	100/100	7	Hsap,Mmus,Xlae	Hsap__GeneID_255631,Hsap__GeneID_85301,Mmus__GeneID_373864,Mmus__GeneID_71355,Xlae__GeneID_108699974,Xlae__GeneID_108705040,Xlae__GeneID_108714172	0		unrooted split; no ancestry or duplication timing assigned
B0022	99.9/100	3	Hsap,Mmus,Xlae	Hsap__GeneID_255631,Mmus__GeneID_71355,Xlae__GeneID_108714172	0		unrooted split; no ancestry or duplication timing assigned
B0023	100/100	2	Hsap,Mmus	Hsap__GeneID_255631,Mmus__GeneID_71355	0		unrooted split; no ancestry or duplication timing assigned
B0024	99.5/100	4	Hsap,Mmus,Xlae	Hsap__GeneID_85301,Mmus__GeneID_373864,Xlae__GeneID_108699974,Xlae__GeneID_108705040	0		unrooted split; no ancestry or duplication timing assigned
B0025	100/100	2	Hsap,Mmus	Hsap__GeneID_85301,Mmus__GeneID_373864	0		unrooted split; no ancestry or duplication timing assigned
B0026	100/100	2	Xlae	Xlae__GeneID_108699974,Xlae__GeneID_108705040	0		unrooted split; no ancestry or duplication timing assigned
B0027	93.4/75	6	Shae,Sjap,Sman	Shae__MS3_00007363,Shae__MS3_00007701,Sjap__EWB00_007395,Sjap__EWB00_008239,Sman__Smp_135560,Sman__Smp_343740	0		unrooted split; no ancestry or duplication timing assigned
B0028	100/100	3	Shae,Sjap,Sman	Shae__MS3_00007363,Sjap__EWB00_007395,Sman__Smp_343740	0		unrooted split; no ancestry or duplication timing assigned
B0029	73.4/80	2	Shae,Sman	Shae__MS3_00007363,Sman__Smp_343740	0		unrooted split; no ancestry or duplication timing assigned
B0030	100/100	3	Shae,Sjap,Sman	Shae__MS3_00007701,Sjap__EWB00_008239,Sman__Smp_135560	0		unrooted split; no ancestry or duplication timing assigned
B0031	81.9/81	2	Sjap,Sman	Sjap__EWB00_008239,Sman__Smp_135560	0		unrooted split; no ancestry or duplication timing assigned
B0032	100/100	3	Shae,Sjap,Sman	Shae__MS3_00005611,Sjap__EWB00_010448,Sman__Smp_164590	0		unrooted split; no ancestry or duplication timing assigned
B0033	74.6/80	2	Shae,Sman	Shae__MS3_00005611,Sman__Smp_164590	0		unrooted split; no ancestry or duplication timing assigned
B0034	100/100	2	Xlae	Xlae__GeneID_108700840,Xlae__GeneID_380515	0		unrooted split; no ancestry or duplication timing assigned
