branch_id	support_label	tip_count	species	tip_ids	direct_orthology_edges_within	exact_duplication_rows	interpretation
B0002	99.7/100	14	Cele,Shae,Sjap,Sman,Xlae	Cele__WBGene00001531,Cele__WBGene00001532,Cele__WBGene00001533,Cele__WBGene00001534,Cele__WBGene00001539,Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001544,Cele__WBGene00001545,Cele__WBGene00001547,Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680,Xlae__GeneID_121393820	11		unrooted split; no ancestry or duplication timing assigned
B0003	49.5/58	13	Cele,Shae,Sjap,Sman,Xlae	Cele__WBGene00001532,Cele__WBGene00001533,Cele__WBGene00001534,Cele__WBGene00001539,Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001544,Cele__WBGene00001545,Cele__WBGene00001547,Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680,Xlae__GeneID_121393820	10		unrooted split; no ancestry or duplication timing assigned
B0004	98.4/87	12	Cele,Shae,Sjap,Sman,Xlae	Cele__WBGene00001533,Cele__WBGene00001534,Cele__WBGene00001539,Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001544,Cele__WBGene00001545,Cele__WBGene00001547,Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680,Xlae__GeneID_121393820	9		unrooted split; no ancestry or duplication timing assigned
B0005	100/100	11	Cele,Shae,Sjap,Sman,Xlae	Cele__WBGene00001533,Cele__WBGene00001534,Cele__WBGene00001539,Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001545,Cele__WBGene00001547,Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680,Xlae__GeneID_121393820	8		unrooted split; no ancestry or duplication timing assigned
B0006	85.5/80	6	Cele	Cele__WBGene00001533,Cele__WBGene00001534,Cele__WBGene00001539,Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001545	0		unrooted split; no ancestry or duplication timing assigned
B0007	99.5/100	5	Cele	Cele__WBGene00001533,Cele__WBGene00001534,Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001545	0		unrooted split; no ancestry or duplication timing assigned
B0008	98.7/98	2	Cele	Cele__WBGene00001533,Cele__WBGene00001534	0		unrooted split; no ancestry or duplication timing assigned
B0009	98.5/99	3	Cele	Cele__WBGene00001540,Cele__WBGene00001542,Cele__WBGene00001545	0		unrooted split; no ancestry or duplication timing assigned
B0010	100/100	2	Cele	Cele__WBGene00001540,Cele__WBGene00001545	0		unrooted split; no ancestry or duplication timing assigned
B0011	80.6/80	5	Cele,Shae,Sjap,Sman,Xlae	Cele__WBGene00001547,Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680,Xlae__GeneID_121393820	2		unrooted split; no ancestry or duplication timing assigned
B0012	100/100	4	Shae,Sjap,Sman,Xlae	Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680,Xlae__GeneID_121393820	1		unrooted split; no ancestry or duplication timing assigned
B0013	100/100	3	Shae,Sjap,Sman	Shae__MS3_00008672,Sjap__EWB00_008992,Sman__Smp_085680	0		unrooted split; no ancestry or duplication timing assigned
B0014	96.3/99	2	Shae,Sman	Shae__MS3_00008672,Sman__Smp_085680	0		unrooted split; no ancestry or duplication timing assigned
